codigo,producto,marca,modelo,anio,info,oem,ficha_medidas,ficha_oem,ficha_info,imagen_producto,url_ficha,fuente,titulo,categoria,estrias_externas,estrias_internas,estrias_lado_rueda,estrias_lado_caja,longitud_semieje,longitud_cardan,longitud_punta_eje,diametro_asiento,diametro_asiento_lado_rueda,diametro_jh,diametro_junta_homocinetica,diametro_jh_deslizante,altura_jh,altura_punta_eje,diametro_circunferencia_agujeros,rosca_agujeros,diametro_rodamiento,diametro_menor,abs,posicion_seguro,seguro,lado,peso,dimensiones
JHR-0096,Juntas Homocineticas Fijas,Audi,A4 (8D2/B5),1993 - 2001,2.8 V6,,"Parámetro: Valor | Estrias Externas: 38 | Estrias Internas: 27 | ABS: 45T | Posición Seguro: Interno | Diámetro Asiento: 59.5 | Diámetro JH: 98 | Altura JH: 97.5 | Altura Punta de Eje: 32.5 | Peso: 2,9 kg | Dimensiones: 10,5 × 10,5 × 17,5 cm | Lado: Derecho/Izquierdo | Seguro: Interno | Diámetro Junta Homocinética: 98",,Parámetro: Valor,https://www.dauer.com.ar/wp-content/uploads/2021/05/JH_096_01-2.jpg,https://www.dauer.com.ar/producto/jhr-0096/,DAUER,Detalles del Producto,Juntas Homocineticas Fijas,38,27,,,,,,59.5,,98,98,,97.5,32.5,,,,,45T,Interno,Interno,Derecho/Izquierdo,"2,9 kg","10,5 × 10,5 × 17,5 cm"
JHR-0096,Juntas Homocineticas Fijas,Audi,A4 (8D2/B5),1999 - 2001,2.4 V6,,"Parámetro: Valor | Estrias Externas: 38 | Estrias Internas: 27 | ABS: 45T | Posición Seguro: Interno | Diámetro Asiento: 59.5 | Diámetro JH: 98 | Altura JH: 97.5 | Altura Punta de Eje: 32.5 | Peso: 2,9 kg | Dimensiones: 10,5 × 10,5 × 17,5 cm | Lado: Derecho/Izquierdo | Seguro: Interno | Diámetro Junta Homocinética: 98",,Parámetro: Valor,https://www.dauer.com.ar/wp-content/uploads/2021/05/JH_096_01-2.jpg,https://www.dauer.com.ar/producto/jhr-0096/,DAUER,Detalles del Producto,Juntas Homocineticas Fijas,38,27,,,,,,59.5,,98,98,,97.5,32.5,,,,,45T,Interno,Interno,Derecho/Izquierdo,"2,9 kg","10,5 × 10,5 × 17,5 cm"
JHR-0096,Juntas Homocineticas Fijas,Audi,A4 Avant (8D5/B5),1997 - 2001,2.8 V6,,"Parámetro: Valor | Estrias Externas: 38 | Estrias Internas: 27 | ABS: 45T | Posición Seguro: Interno | Diámetro Asiento: 59.5 | Diámetro JH: 98 | Altura JH: 97.5 | Altura Punta de Eje: 32.5 | Peso: 2,9 kg | Dimensiones: 10,5 × 10,5 × 17,5 cm | Lado: Derecho/Izquierdo | Seguro: Interno | Diámetro Junta Homocinética: 98",,Parámetro: Valor,https://www.dauer.com.ar/wp-content/uploads/2021/05/JH_096_01-2.jpg,https://www.dauer.com.ar/producto/jhr-0096/,DAUER,Detalles del Producto,Juntas Homocineticas Fijas,38,27,,,,,,59.5,,98,98,,97.5,32.5,,,,,45T,Interno,Interno,Derecho/Izquierdo,"2,9 kg","10,5 × 10,5 × 17,5 cm"
JHR-0096,Juntas Homocineticas Fijas,Audi,A4 Avant (8D5/B5),1999 - 2001,2.4 V6,,"Parámetro: Valor | Estrias Externas: 38 | Estrias Internas: 27 | ABS: 45T | Posición Seguro: Interno | Diámetro Asiento: 59.5 | Diámetro JH: 98 | Altura JH: 97.5 | Altura Punta de Eje: 32.5 | Peso: 2,9 kg | Dimensiones: 10,5 × 10,5 × 17,5 cm | Lado: Derecho/Izquierdo | Seguro: Interno | Diámetro Junta Homocinética: 98",,Parámetro: Valor,https://www.dauer.com.ar/wp-content/uploads/2021/05/JH_096_01-2.jpg,https://www.dauer.com.ar/producto/jhr-0096/,DAUER,Detalles del Producto,Juntas Homocineticas Fijas,38,27,,,,,,59.5,,98,98,,97.5,32.5,,,,,45T,Interno,Interno,Derecho/Izquierdo,"2,9 kg","10,5 × 10,5 × 17,5 cm"
JHR-0096,Juntas Homocineticas Fijas,Volkswagen,Passat (3B2),1998 - 2001,2.8 V6 4Motion,,"Parámetro: Valor | Estrias Externas: 38 | Estrias Internas: 27 | ABS: 45T | Posición Seguro: Interno | Diámetro Asiento: 59.5 | Diámetro JH: 98 | Altura JH: 97.5 | Altura Punta de Eje: 32.5 | Peso: 2,9 kg | Dimensiones: 10,5 × 10,5 × 17,5 cm | Lado: Derecho/Izquierdo | Seguro: Interno | Diámetro Junta Homocinética: 98",,Parámetro: Valor,https://www.dauer.com.ar/wp-content/uploads/2021/05/JH_096_01-2.jpg,https://www.dauer.com.ar/producto/jhr-0096/,DAUER,Detalles del Producto,Juntas Homocineticas Fijas,38,27,,,,,,59.5,,98,98,,97.5,32.5,,,,,45T,Interno,Interno,Derecho/Izquierdo,"2,9 kg","10,5 × 10,5 × 17,5 cm"
JHR-0096,Juntas Homocineticas Fijas,Volkswagen,Passat (3B3),2002 - 2005,2.8 V6 4Motion,,"Parámetro: Valor | Estrias Externas: 38 | Estrias Internas: 27 | ABS: 45T | Posición Seguro: Interno | Diámetro Asiento: 59.5 | Diámetro JH: 98 | Altura JH: 97.5 | Altura Punta de Eje: 32.5 | Peso: 2,9 kg | Dimensiones: 10,5 × 10,5 × 17,5 cm | Lado: Derecho/Izquierdo | Seguro: Interno | Diámetro Junta Homocinética: 98",,Parámetro: Valor,https://www.dauer.com.ar/wp-content/uploads/2021/05/JH_096_01-2.jpg,https://www.dauer.com.ar/producto/jhr-0096/,DAUER,Detalles del Producto,Juntas Homocineticas Fijas,38,27,,,,,,59.5,,98,98,,97.5,32.5,,,,,45T,Interno,Interno,Derecho/Izquierdo,"2,9 kg","10,5 × 10,5 × 17,5 cm"
JHR-0096,Juntas Homocineticas Fijas,Marca,Modelo,Año,Versión,,"Parámetro: Valor | Estrias Externas: 38 | Estrias Internas: 27 | ABS: 45T | Posición Seguro: Interno | Diámetro Asiento: 59.5 | Diámetro JH: 98 | Altura JH: 97.5 | Altura Punta de Eje: 32.5 | Peso: 2,9 kg | Dimensiones: 10,5 × 10,5 × 17,5 cm | Lado: Derecho/Izquierdo | Seguro: Interno | Diámetro Junta Homocinética: 98",,Parámetro: Valor,https://www.dauer.com.ar/wp-content/uploads/2021/05/JH_096_01-2.jpg,https://www.dauer.com.ar/producto/jhr-0096/,DAUER,Detalles del Producto,Juntas Homocineticas Fijas,38,27,,,,,,59.5,,98,98,,97.5,32.5,,,,,45T,Interno,Interno,Derecho/Izquierdo,"2,9 kg","10,5 × 10,5 × 17,5 cm"
JHR-0097,Juntas Homocineticas Fijas,Audi,A4 (8D2/B5),1993 - 2001,1.8,,"Parámetro: Valor | Estrias Externas: 33 | Estrias Internas: 30 | ABS: 45W | Posición Seguro: Interno | Diámetro Asiento: 53 | Diámetro JH: 88 | Altura JH: 90 | Altura Punta de Eje: 30 | Peso: 2,4 kg | Dimensiones: 10,5 × 10,5 × 17,5 cm | Lado: Derecho/Izquierdo | Seguro: Interno | Diámetro Junta Homocinética: 88",,Parámetro: Valor,https://www.dauer.com.ar/wp-content/uploads/2021/05/JH_097_01-2.jpg,https://www.dauer.com.ar/producto/jhr-0097/,DAUER,Detalles del Producto,Juntas Homocineticas Fijas,33,30,,,,,,53,,88,88,,90,30,,,,,45W,Interno,Interno,Derecho/Izquierdo,"2,4 kg","10,5 × 10,5 × 17,5 cm"
JHR-0097,Juntas Homocineticas Fijas,Audi,A4 (8D2/B5),1998 - 2001,1.8 T,,"Parámetro: Valor | Estrias Externas: 33 | Estrias Internas: 30 | ABS: 45W | Posición Seguro: Interno | Diámetro Asiento: 53 | Diámetro JH: 88 | Altura JH: 90 | Altura Punta de Eje: 30 | Peso: 2,4 kg | Dimensiones: 10,5 × 10,5 × 17,5 cm | Lado: Derecho/Izquierdo | Seguro: Interno | Diámetro Junta Homocinética: 88",,Parámetro: Valor,https://www.dauer.com.ar/wp-content/uploads/2021/05/JH_097_01-2.jpg,https://www.dauer.com.ar/producto/jhr-0097/,DAUER,Detalles del Producto,Juntas Homocineticas Fijas,33,30,,,,,,53,,88,88,,90,30,,,,,45W,Interno,Interno,Derecho/Izquierdo,"2,4 kg","10,5 × 10,5 × 17,5 cm"
JHR-0097,Juntas Homocineticas Fijas,Audi,A4 (8D2/B5),1998 - 2001,1.9 TDI,,"Parámetro: Valor | Estrias Externas: 33 | Estrias Internas: 30 | ABS: 45W | Posición Seguro: Interno | Diámetro Asiento: 53 | Diámetro JH: 88 | Altura JH: 90 | Altura Punta de Eje: 30 | Peso: 2,4 kg | Dimensiones: 10,5 × 10,5 × 17,5 cm | Lado: Derecho/Izquierdo | Seguro: Interno | Diámetro Junta Homocinética: 88",,Parámetro: Valor,https://www.dauer.com.ar/wp-content/uploads/2021/05/JH_097_01-2.jpg,https://www.dauer.com.ar/producto/jhr-0097/,DAUER,Detalles del Producto,Juntas Homocineticas Fijas,33,30,,,,,,53,,88,88,,90,30,,,,,45W,Interno,Interno,Derecho/Izquierdo,"2,4 kg","10,5 × 10,5 × 17,5 cm"
JHR-0097,Juntas Homocineticas Fijas,Audi,A4 Avant (8D5/B5),1997 - 2000,1.8,,"Parámetro: Valor | Estrias Externas: 33 | Estrias Internas: 30 | ABS: 45W | Posición Seguro: Interno | Diámetro Asiento: 53 | Diámetro JH: 88 | Altura JH: 90 | Altura Punta de Eje: 30 | Peso: 2,4 kg | Dimensiones: 10,5 × 10,5 × 17,5 cm | Lado: Derecho/Izquierdo | Seguro: Interno | Diámetro Junta Homocinética: 88",,Parámetro: Valor,https://www.dauer.com.ar/wp-content/uploads/2021/05/JH_097_01-2.jpg,https://www.dauer.com.ar/producto/jhr-0097/,DAUER,Detalles del Producto,Juntas Homocineticas Fijas,33,30,,,,,,53,,88,88,,90,30,,,,,45W,Interno,Interno,Derecho/Izquierdo,"2,4 kg","10,5 × 10,5 × 17,5 cm"
JHR-0097,Juntas Homocineticas Fijas,Audi,A4 Avant (8D5/B5),1997 - 2001,1.8 T,,"Parámetro: Valor | Estrias Externas: 33 | Estrias Internas: 30 | ABS: 45W | Posición Seguro: Interno | Diámetro Asiento: 53 | Diámetro JH: 88 | Altura JH: 90 | Altura Punta de Eje: 30 | Peso: 2,4 kg | Dimensiones: 10,5 × 10,5 × 17,5 cm | Lado: Derecho/Izquierdo | Seguro: Interno | Diámetro Junta Homocinética: 88",,Parámetro: Valor,https://www.dauer.com.ar/wp-content/uploads/2021/05/JH_097_01-2.jpg,https://www.dauer.com.ar/producto/jhr-0097/,DAUER,Detalles del Producto,Juntas Homocineticas Fijas,33,30,,,,,,53,,88,88,,90,30,,,,,45W,Interno,Interno,Derecho/Izquierdo,"2,4 kg","10,5 × 10,5 × 17,5 cm"
JHR-0097,Juntas Homocineticas Fijas,Audi,A4 Avant (8D5/B5),1997 - 2001,1.9 TDI,,"Parámetro: Valor | Estrias Externas: 33 | Estrias Internas: 30 | ABS: 45W | Posición Seguro: Interno | Diámetro Asiento: 53 | Diámetro JH: 88 | Altura JH: 90 | Altura Punta de Eje: 30 | Peso: 2,4 kg | Dimensiones: 10,5 × 10,5 × 17,5 cm | Lado: Derecho/Izquierdo | Seguro: Interno | Diámetro Junta Homocinética: 88",,Parámetro: Valor,https://www.dauer.com.ar/wp-content/uploads/2021/05/JH_097_01-2.jpg,https://www.dauer.com.ar/producto/jhr-0097/,DAUER,Detalles del Producto,Juntas Homocineticas Fijas,33,30,,,,,,53,,88,88,,90,30,,,,,45W,Interno,Interno,Derecho/Izquierdo,"2,4 kg","10,5 × 10,5 × 17,5 cm"
JHR-0097,Juntas Homocineticas Fijas,Volkswagen,Passat (3B2),1998 - 2001,1.8,,"Parámetro: Valor | Estrias Externas: 33 | Estrias Internas: 30 | ABS: 45W | Posición Seguro: Interno | Diámetro Asiento: 53 | Diámetro JH: 88 | Altura JH: 90 | Altura Punta de Eje: 30 | Peso: 2,4 kg | Dimensiones: 10,5 × 10,5 × 17,5 cm | Lado: Derecho/Izquierdo | Seguro: Interno | Diámetro Junta Homocinética: 88",,Parámetro: Valor,https://www.dauer.com.ar/wp-content/uploads/2021/05/JH_097_01-2.jpg,https://www.dauer.com.ar/producto/jhr-0097/,DAUER,Detalles del Producto,Juntas Homocineticas Fijas,33,30,,,,,,53,,88,88,,90,30,,,,,45W,Interno,Interno,Derecho/Izquierdo,"2,4 kg","10,5 × 10,5 × 17,5 cm"
JHR-0097,Juntas Homocineticas Fijas,Volkswagen,Passat (3B2),1998 - 2001,1.8 T,,"Parámetro: Valor | Estrias Externas: 33 | Estrias Internas: 30 | ABS: 45W | Posición Seguro: Interno | Diámetro Asiento: 53 | Diámetro JH: 88 | Altura JH: 90 | Altura Punta de Eje: 30 | Peso: 2,4 kg | Dimensiones: 10,5 × 10,5 × 17,5 cm | Lado: Derecho/Izquierdo | Seguro: Interno | Diámetro Junta Homocinética: 88",,Parámetro: Valor,https://www.dauer.com.ar/wp-content/uploads/2021/05/JH_097_01-2.jpg,https://www.dauer.com.ar/producto/jhr-0097/,DAUER,Detalles del Producto,Juntas Homocineticas Fijas,33,30,,,,,,53,,88,88,,90,30,,,,,45W,Interno,Interno,Derecho/Izquierdo,"2,4 kg","10,5 × 10,5 × 17,5 cm"
JHR-0097,Juntas Homocineticas Fijas,Marca,Modelo,Año,Versión,,"Parámetro: Valor | Estrias Externas: 33 | Estrias Internas: 30 | ABS: 45W | Posición Seguro: Interno | Diámetro Asiento: 53 | Diámetro JH: 88 | Altura JH: 90 | Altura Punta de Eje: 30 | Peso: 2,4 kg | Dimensiones: 10,5 × 10,5 × 17,5 cm | Lado: Derecho/Izquierdo | Seguro: Interno | Diámetro Junta Homocinética: 88",,Parámetro: Valor,https://www.dauer.com.ar/wp-content/uploads/2021/05/JH_097_01-2.jpg,https://www.dauer.com.ar/producto/jhr-0097/,DAUER,Detalles del Producto,Juntas Homocineticas Fijas,33,30,,,,,,53,,88,88,,90,30,,,,,45W,Interno,Interno,Derecho/Izquierdo,"2,4 kg","10,5 × 10,5 × 17,5 cm"
JHR-0098,Juntas Homocineticas Fijas,Chevrolet,Corsa 2,2002 - 2009,1.7 TDI,,"Parámetro: Valor | Estrias Externas: 22 | Estrias Internas: 23 | ABS: - | Posición Seguro: Medio | Diámetro Asiento: 52 | Diámetro JH: 82.5 | Altura JH: 158.5 | Altura Punta de Eje: 98 | Peso: 2,1 kg | Dimensiones: 11,5 × 11,5 × 20 cm | Lado: Derecho/Izquierdo | Seguro: Medio | Diámetro Junta Homocinética: 82.5",,Parámetro: Valor,https://www.dauer.com.ar/wp-content/uploads/2021/05/JH_098_01-2.jpg,https://www.dauer.com.ar/producto/jhr-0098/,DAUER,Detalles del Producto,Juntas Homocineticas Fijas,22,23,,,,,,52,,82.5,82.5,,158.5,98,,,,,-,Medio,Medio,Derecho/Izquierdo,"2,1 kg","11,5 × 11,5 × 20 cm"
JHR-0098,Juntas Homocineticas Fijas,Chevrolet,Corsa 2,2002 - 2012,1.8 8v,,"Parámetro: Valor | Estrias Externas: 22 | Estrias Internas: 23 | ABS: - | Posición Seguro: Medio | Diámetro Asiento: 52 | Diámetro JH: 82.5 | Altura JH: 158.5 | Altura Punta de Eje: 98 | Peso: 2,1 kg | Dimensiones: 11,5 × 11,5 × 20 cm | Lado: Derecho/Izquierdo | Seguro: Medio | Diámetro Junta Homocinética: 82.5",,Parámetro: Valor,https://www.dauer.com.ar/wp-content/uploads/2021/05/JH_098_01-2.jpg,https://www.dauer.com.ar/producto/jhr-0098/,DAUER,Detalles del Producto,Juntas Homocineticas Fijas,22,23,,,,,,52,,82.5,82.5,,158.5,98,,,,,-,Medio,Medio,Derecho/Izquierdo,"2,1 kg","11,5 × 11,5 × 20 cm"
JHR-0098,Juntas Homocineticas Fijas,Chevrolet,Meriva,2003 - 2006,1.8 16v,,"Parámetro: Valor | Estrias Externas: 22 | Estrias Internas: 23 | ABS: - | Posición Seguro: Medio | Diámetro Asiento: 52 | Diámetro JH: 82.5 | Altura JH: 158.5 | Altura Punta de Eje: 98 | Peso: 2,1 kg | Dimensiones: 11,5 × 11,5 × 20 cm | Lado: Derecho/Izquierdo | Seguro: Medio | Diámetro Junta Homocinética: 82.5",,Parámetro: Valor,https://www.dauer.com.ar/wp-content/uploads/2021/05/JH_098_01-2.jpg,https://www.dauer.com.ar/producto/jhr-0098/,DAUER,Detalles del Producto,Juntas Homocineticas Fijas,22,23,,,,,,52,,82.5,82.5,,158.5,98,,,,,-,Medio,Medio,Derecho/Izquierdo,"2,1 kg","11,5 × 11,5 × 20 cm"
JHR-0098,Juntas Homocineticas Fijas,Chevrolet,Meriva,2003 - 2013,1.8 8v,,"Parámetro: Valor | Estrias Externas: 22 | Estrias Internas: 23 | ABS: - | Posición Seguro: Medio | Diámetro Asiento: 52 | Diámetro JH: 82.5 | Altura JH: 158.5 | Altura Punta de Eje: 98 | Peso: 2,1 kg | Dimensiones: 11,5 × 11,5 × 20 cm | Lado: Derecho/Izquierdo | Seguro: Medio | Diámetro Junta Homocinética: 82.5",,Parámetro: Valor,https://www.dauer.com.ar/wp-content/uploads/2021/05/JH_098_01-2.jpg,https://www.dauer.com.ar/producto/jhr-0098/,DAUER,Detalles del Producto,Juntas Homocineticas Fijas,22,23,,,,,,52,,82.5,82.5,,158.5,98,,,,,-,Medio,Medio,Derecho/Izquierdo,"2,1 kg","11,5 × 11,5 × 20 cm"
JHR-0098,Juntas Homocineticas Fijas,Chevrolet,Meriva,2004 - 2010,1.7 TDI,,"Parámetro: Valor | Estrias Externas: 22 | Estrias Internas: 23 | ABS: - | Posición Seguro: Medio | Diámetro Asiento: 52 | Diámetro JH: 82.5 | Altura JH: 158.5 | Altura Punta de Eje: 98 | Peso: 2,1 kg | Dimensiones: 11,5 × 11,5 × 20 cm | Lado: Derecho/Izquierdo | Seguro: Medio | Diámetro Junta Homocinética: 82.5",,Parámetro: Valor,https://www.dauer.com.ar/wp-content/uploads/2021/05/JH_098_01-2.jpg,https://www.dauer.com.ar/producto/jhr-0098/,DAUER,Detalles del Producto,Juntas Homocineticas Fijas,22,23,,,,,,52,,82.5,82.5,,158.5,98,,,,,-,Medio,Medio,Derecho/Izquierdo,"2,1 kg","11,5 × 11,5 × 20 cm"
JHR-0098,Juntas Homocineticas Fijas,Marca,Modelo,Año,Versión,,"Parámetro: Valor | Estrias Externas: 22 | Estrias Internas: 23 | ABS: - | Posición Seguro: Medio | Diámetro Asiento: 52 | Diámetro JH: 82.5 | Altura JH: 158.5 | Altura Punta de Eje: 98 | Peso: 2,1 kg | Dimensiones: 11,5 × 11,5 × 20 cm | Lado: Derecho/Izquierdo | Seguro: Medio | Diámetro Junta Homocinética: 82.5",,Parámetro: Valor,https://www.dauer.com.ar/wp-content/uploads/2021/05/JH_098_01-2.jpg,https://www.dauer.com.ar/producto/jhr-0098/,DAUER,Detalles del Producto,Juntas Homocineticas Fijas,22,23,,,,,,52,,82.5,82.5,,158.5,98,,,,,-,Medio,Medio,Derecho/Izquierdo,"2,1 kg","11,5 × 11,5 × 20 cm"
JHR-0099,Juntas Homocineticas Fijas,Chevrolet,Corsa 2,2002 - 2009,1.7 TDI,,"Parámetro: Valor | Estrias Externas: 33 | Estrias Internas: 24 | ABS: - | Posición Seguro: Medio | Diámetro Asiento: 52 | Diámetro JH: 84 | Altura JH: 168 | Altura Punta de Eje: 104 | Peso: 2,2 kg | Dimensiones: 10,5 × 10,5 × 23 cm | Lado: Derecho/Izquierdo | Seguro: Medio | Diámetro Junta Homocinética: 84",,Parámetro: Valor,https://www.dauer.com.ar/wp-content/uploads/2021/05/JH_099_01-2.jpg,https://www.dauer.com.ar/producto/jhr-0099/,DAUER,Detalles del Producto,Juntas Homocineticas Fijas,33,24,,,,,,52,,84,84,,168,104,,,,,-,Medio,Medio,Derecho/Izquierdo,"2,2 kg","10,5 × 10,5 × 23 cm"
JHR-0099,Juntas Homocineticas Fijas,Chevrolet,Corsa 2,2002 - 2012,1.8 8v,,"Parámetro: Valor | Estrias Externas: 33 | Estrias Internas: 24 | ABS: - | Posición Seguro: Medio | Diámetro Asiento: 52 | Diámetro JH: 84 | Altura JH: 168 | Altura Punta de Eje: 104 | Peso: 2,2 kg | Dimensiones: 10,5 × 10,5 × 23 cm | Lado: Derecho/Izquierdo | Seguro: Medio | Diámetro Junta Homocinética: 84",,Parámetro: Valor,https://www.dauer.com.ar/wp-content/uploads/2021/05/JH_099_01-2.jpg,https://www.dauer.com.ar/producto/jhr-0099/,DAUER,Detalles del Producto,Juntas Homocineticas Fijas,33,24,,,,,,52,,84,84,,168,104,,,,,-,Medio,Medio,Derecho/Izquierdo,"2,2 kg","10,5 × 10,5 × 23 cm"
JHR-0099,Juntas Homocineticas Fijas,Chevrolet,Meriva,2003 - 2006,1.8 16v,,"Parámetro: Valor | Estrias Externas: 33 | Estrias Internas: 24 | ABS: - | Posición Seguro: Medio | Diámetro Asiento: 52 | Diámetro JH: 84 | Altura JH: 168 | Altura Punta de Eje: 104 | Peso: 2,2 kg | Dimensiones: 10,5 × 10,5 × 23 cm | Lado: Derecho/Izquierdo | Seguro: Medio | Diámetro Junta Homocinética: 84",,Parámetro: Valor,https://www.dauer.com.ar/wp-content/uploads/2021/05/JH_099_01-2.jpg,https://www.dauer.com.ar/producto/jhr-0099/,DAUER,Detalles del Producto,Juntas Homocineticas Fijas,33,24,,,,,,52,,84,84,,168,104,,,,,-,Medio,Medio,Derecho/Izquierdo,"2,2 kg","10,5 × 10,5 × 23 cm"
JHR-0099,Juntas Homocineticas Fijas,Chevrolet,Meriva,2003 - 2013,1.8 8v,,"Parámetro: Valor | Estrias Externas: 33 | Estrias Internas: 24 | ABS: - | Posición Seguro: Medio | Diámetro Asiento: 52 | Diámetro JH: 84 | Altura JH: 168 | Altura Punta de Eje: 104 | Peso: 2,2 kg | Dimensiones: 10,5 × 10,5 × 23 cm | Lado: Derecho/Izquierdo | Seguro: Medio | Diámetro Junta Homocinética: 84",,Parámetro: Valor,https://www.dauer.com.ar/wp-content/uploads/2021/05/JH_099_01-2.jpg,https://www.dauer.com.ar/producto/jhr-0099/,DAUER,Detalles del Producto,Juntas Homocineticas Fijas,33,24,,,,,,52,,84,84,,168,104,,,,,-,Medio,Medio,Derecho/Izquierdo,"2,2 kg","10,5 × 10,5 × 23 cm"
JHR-0099,Juntas Homocineticas Fijas,Chevrolet,Meriva,2004 - 2010,1.7 TDI,,"Parámetro: Valor | Estrias Externas: 33 | Estrias Internas: 24 | ABS: - | Posición Seguro: Medio | Diámetro Asiento: 52 | Diámetro JH: 84 | Altura JH: 168 | Altura Punta de Eje: 104 | Peso: 2,2 kg | Dimensiones: 10,5 × 10,5 × 23 cm | Lado: Derecho/Izquierdo | Seguro: Medio | Diámetro Junta Homocinética: 84",,Parámetro: Valor,https://www.dauer.com.ar/wp-content/uploads/2021/05/JH_099_01-2.jpg,https://www.dauer.com.ar/producto/jhr-0099/,DAUER,Detalles del Producto,Juntas Homocineticas Fijas,33,24,,,,,,52,,84,84,,168,104,,,,,-,Medio,Medio,Derecho/Izquierdo,"2,2 kg","10,5 × 10,5 × 23 cm"
JHR-0099,Juntas Homocineticas Fijas,Marca,Modelo,Año,Versión,,"Parámetro: Valor | Estrias Externas: 33 | Estrias Internas: 24 | ABS: - | Posición Seguro: Medio | Diámetro Asiento: 52 | Diámetro JH: 84 | Altura JH: 168 | Altura Punta de Eje: 104 | Peso: 2,2 kg | Dimensiones: 10,5 × 10,5 × 23 cm | Lado: Derecho/Izquierdo | Seguro: Medio | Diámetro Junta Homocinética: 84",,Parámetro: Valor,https://www.dauer.com.ar/wp-content/uploads/2021/05/JH_099_01-2.jpg,https://www.dauer.com.ar/producto/jhr-0099/,DAUER,Detalles del Producto,Juntas Homocineticas Fijas,33,24,,,,,,52,,84,84,,168,104,,,,,-,Medio,Medio,Derecho/Izquierdo,"2,2 kg","10,5 × 10,5 × 23 cm"
JHR-0101,Juntas Homocineticas Fijas,Renault,Trafic,1986 - 1997,1.4,,"Parámetro: Valor | Estrias Externas: 23 | Estrias Internas: 28 | ABS: - | Posición Seguro: Externo | Diámetro Asiento: 56.5 | Diámetro JH: 100 | Altura JH: 173 | Altura Punta de Eje: 110 | Peso: 3,1 kg | Dimensiones: 10,5 × 10,5 × 23 cm | Lado: Derecho/Izquierdo | Seguro: Externo | Diámetro Junta Homocinética: 100",,Parámetro: Valor,https://www.dauer.com.ar/wp-content/uploads/2021/05/JH_101_01-2.jpg,https://www.dauer.com.ar/producto/jhr-0101/,DAUER,Detalles del Producto,Juntas Homocineticas Fijas,23,28,,,,,,56.5,,100,100,,173,110,,,,,-,Externo,Externo,Derecho/Izquierdo,"3,1 kg","10,5 × 10,5 × 23 cm"
JHR-0101,Juntas Homocineticas Fijas,Renault,Trafic,1986 - 1999,2.1 D,,"Parámetro: Valor | Estrias Externas: 23 | Estrias Internas: 28 | ABS: - | Posición Seguro: Externo | Diámetro Asiento: 56.5 | Diámetro JH: 100 | Altura JH: 173 | Altura Punta de Eje: 110 | Peso: 3,1 kg | Dimensiones: 10,5 × 10,5 × 23 cm | Lado: Derecho/Izquierdo | Seguro: Externo | Diámetro Junta Homocinética: 100",,Parámetro: Valor,https://www.dauer.com.ar/wp-content/uploads/2021/05/JH_101_01-2.jpg,https://www.dauer.com.ar/producto/jhr-0101/,DAUER,Detalles del Producto,Juntas Homocineticas Fijas,23,28,,,,,,56.5,,100,100,,173,110,,,,,-,Externo,Externo,Derecho/Izquierdo,"3,1 kg","10,5 × 10,5 × 23 cm"
JHR-0101,Juntas Homocineticas Fijas,Renault,Trafic,1988 - 1998,2.2,,"Parámetro: Valor | Estrias Externas: 23 | Estrias Internas: 28 | ABS: - | Posición Seguro: Externo | Diámetro Asiento: 56.5 | Diámetro JH: 100 | Altura JH: 173 | Altura Punta de Eje: 110 | Peso: 3,1 kg | Dimensiones: 10,5 × 10,5 × 23 cm | Lado: Derecho/Izquierdo | Seguro: Externo | Diámetro Junta Homocinética: 100",,Parámetro: Valor,https://www.dauer.com.ar/wp-content/uploads/2021/05/JH_101_01-2.jpg,https://www.dauer.com.ar/producto/jhr-0101/,DAUER,Detalles del Producto,Juntas Homocineticas Fijas,23,28,,,,,,56.5,,100,100,,173,110,,,,,-,Externo,Externo,Derecho/Izquierdo,"3,1 kg","10,5 × 10,5 × 23 cm"
JHR-0101,Juntas Homocineticas Fijas,Renault,Trafic,1988 - 2002,1.9 D,,"Parámetro: Valor | Estrias Externas: 23 | Estrias Internas: 28 | ABS: - | Posición Seguro: Externo | Diámetro Asiento: 56.5 | Diámetro JH: 100 | Altura JH: 173 | Altura Punta de Eje: 110 | Peso: 3,1 kg | Dimensiones: 10,5 × 10,5 × 23 cm | Lado: Derecho/Izquierdo | Seguro: Externo | Diámetro Junta Homocinética: 100",,Parámetro: Valor,https://www.dauer.com.ar/wp-content/uploads/2021/05/JH_101_01-2.jpg,https://www.dauer.com.ar/producto/jhr-0101/,DAUER,Detalles del Producto,Juntas Homocineticas Fijas,23,28,,,,,,56.5,,100,100,,173,110,,,,,-,Externo,Externo,Derecho/Izquierdo,"3,1 kg","10,5 × 10,5 × 23 cm"
